Name,SMILES,Total Molweight,cLogP,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Rotatable Bonds,Geroprotectors,Leadlikeness
2-aminohex-4-ynoic acid,O=C(O)C(N)CC#CC,127.142,-1.9957,3.0,2.0,114.44,0.36185,2.0,1,True
Rengyolone,O=C1C=CC2(O)CCOC2C1,154.164,-0.2764,3.0,1.0,111.29,0.32474,0.0,1,True
"2,4-dibromobenzene-1,3,5-triol",BrC1=C(O)C=C(O)C(Br)=C1O,283.903,2.0729,3.0,3.0,129.57,0.30331,0.0,1,True
4-hydroxybutanoic acid,O=C(O)CCCO,104.105,-0.317,3.0,2.0,85.23,0.4604,3.0,1,True
Isotrichodiol,OC1C=C(C)CCC1(C)C2(C)CCC(O)C32OC3,252.353,1.6125,3.0,2.0,189.87,0.23095,1.0,1,True
"14-hydroxy-2,15-dimethyl-4-oxatetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadecan-5-one",O=C1OCC2(C)C(C1)CCC3C2CCC4(C)C(O)CCC34,292.417,2.5789,3.0,1.0,211.52,0.17086,0.0,1,True
N-[2-methyl-2-(methylsulfanyl)propylidene]hydroxylamine,ON=CC(SC)(C)C,133.214,1.4009,2.0,1.0,109.29,0.38521,2.0,1,True
3-(tert-butylsulfanyl)prop-2-enimidic acid,N=C(O)C=CSC(C)(C)C,159.252,0.9031,2.0,2.0,131.34,0.35168,3.0,1,True
trimethylthiophene-2-carboxylic acid,O=C(O)C=1SC(=C(C1C)C)C,170.231,2.1252,2.0,1.0,130.08,0.35747,1.0,1,True
3-(methylamino)propanoic acid,O=C([O-])CC[NH2+]C,103.12,-2.2088,3.0,2.0,88.84,0.42323,3.0,1,True
"3,6-dihydroxy-2,2,4,6-tetramethyl-1,1a,2,3,6,7-hexahydrospiro[cyclopropa[d]indene-5,1'-cyclopropan]-7-one",O=C1C(O)(C)C2(C(=C3C(O)C(C)(C)C4CC134)C)CC2,262.348,1.7345,3.0,2.0,169.83,0.23105,0.0,1,True
4-oxopent-2-enoic acid,O=C(O)C=CC(=O)C,114.1,-0.2411,3.0,1.0,94.11,0.41632,2.0,1,True
Capillosanane I,OC1(C=C2CC(C)(C)CC32OC1(O)CCC3C)C,252.353,2.0029,3.0,2.0,178.63,0.20265,0.0,1,True
"1,4-oxazepan-6-ol",OC1COCCNC1,117.147,-0.9296,3.0,2.0,95.35,0.36245,0.0,1,True
"3-(2-hydroxypropan-2-yl)-1,5-dimethyl-decahydronaphthalene-1,5-diol",OC(C)(C)C1CC2C(CCCC2(O)C)C(O)(C)C1,256.384,1.9557,3.0,3.0,192.12,0.20456,1.0,1,True
3-oxobutanamide,O=C(N)CC(=O)C,101.105,-0.8411,3.0,1.0,83.54,0.49497,2.0,1,True
3-hydroxy-3-phenylpropanoic acid,O=C(O)CC(O)C=1C=CC=CC1,166.175,0.5271,3.0,2.0,129.97,0.30192,3.0,1,True
3Alpha-Hydroxynorambreinolid,O=C1OC2(C)CCC3C(C)(C)C(O)CCC3(C)C2C1,266.379,2.2722,3.0,1.0,193.67,0.18661,0.0,1,True
"1-(1,2-dithiolan-3-yl)ethan-1-one",O=C(C)C1SSCC1,148.25,1.4895,1.0,0.0,105.01,0.45729,1.0,1,True
methyl 2-hydroxypropanoate,O=C(OC)C(O)C,104.105,-0.4386,3.0,1.0,84.62,0.42709,2.0,1,True
Tiglic Acid,O=C(O)C(=CC)C,100.117,0.9639,2.0,1.0,86.83,0.30105,1.0,1,True
"1,7-dioxa-4,10-dithiacyclododecane",O1CCSCCOCCSCC1,208.345,1.1074,2.0,0.0,165.06,0.33309,0.0,1,True
"1λ⁴,3λ⁴-dithiane-1,3-dione",O=S1CS(=O)CCC1,152.238,-1.668,2.0,0.0,100.48,0.45223,0.0,1,True
methyl 1H-pyrrole-2-carboxylate,O=C(OC)C1=CC=CN1,125.127,0.3491,3.0,1.0,102.84,0.36007,2.0,1,True
3-methyl-2-(methylamino)butanoic acid,O=C(O)C(NC)C(C)C,131.174,-1.6312,3.0,2.0,110.84,0.33923,3.0,1,True
2-chloroprop-2-enoic acid,O=C(O)C(Cl)=C,106.508,0.4314,2.0,1.0,75.77,0.34499,1.0,1,True
"5-hydroxy-3-methyl-2,5-dihydro-1H-pyrrol-2-one",O=C1NC(O)C=C1C,113.116,-0.3494,3.0,2.0,85.03,0.4422,0.0,1,True
Leptosphaerone B,O=C1C=C(C)CC(O)C1(O)C,156.18,0.1022,3.0,2.0,116.35,0.33726,0.0,1,True
2-aminobut-3-enoic acid,O=C(O)C(N)C=C,101.105,-2.7222,3.0,2.0,83.16,0.49796,2.0,1,True
Laricinolic Acid,O=C(O)C1C(=C)C(O)CC2C(C)(C)CCCC12C,252.353,2.2977,3.0,2.0,189.84,0.2067,1.0,1,True
"4-methoxybenzene-1,2-diol",OC1=CC=C(OC)C=C1O,140.138,0.8982,3.0,2.0,108.22,0.3345,1.0,1,True
L-Beta-Homomethionine,O=C(O)CC(N)CCSC,163.24,-1.9331,3.0,2.0,129.65,0.4543,5.0,1,True
"15-ethylidene-19-oxa-3,13-diazapentacyclo[14.3.1.0²,¹⁰.0⁴,⁹.0¹²,¹⁷]icosa-2(10),4,6,8-tetraene",O1CC2C3NCC(=CC)C2CC1C=4NC=5C=CC=CC5C4C3,294.397,2.8573,3.0,2.0,220.4,0.16084,0.0,1,True
"2-methoxypropane-1,3-diol",OCC(OC)CO,106.12,-1.0157,3.0,2.0,88.48,0.40913,3.0,1,True
2-hydroxyethane-1-sulfonyl chloride,O=S(=O)(Cl)CCO,144.578,-1.3418,3.0,1.0,91.37,0.45617,2.0,1,True
"1H,2H,3H,4H,5H,6H,7H-cyclopenta[b]pyridin-7-one",O=C1C=2NCCCC2CC1,137.181,0.9267,2.0,1.0,107.43,0.22806,0.0,1,True
"(5Alpha,8Beta,10Alpha)-9(12)-Capnellene-5,8,10-Triol",OC1C(=C)C2(O)C(C1)C(O)C3(C)CCC(C)(C)C23,252.353,1.5326,3.0,3.0,174.09,0.22575,0.0,1,True
Mevalonolactone,O=C1OCCC(O)(C)C1,130.142,-0.2323,3.0,1.0,98.05,0.36859,0.0,1,True
Salicylamide,O=C(N)C=1C=CC=CC1O,137.138,0.4012,3.0,2.0,105.88,0.3911,1.0,1,True
3-(1H-pyrrol-3-yl)prop-2-enoic acid,O=C(O)C=CC=1C=CNC1,137.138,0.1964,3.0,2.0,113.43,0.35379,2.0,1,True
"6-ethenyl-4H-1,2,3-trithiine",S1SC(C=C)=CCS1,162.301,2.2159,0.0,0.0,115.48,0.45436,1.0,1,True
"5,8a-dimethyl-3-(propan-2-yl)-decahydroazulene-4,5,8-triol",OC1CCC(O)(C)C(O)C2C(CCC12C)C(C)C,256.384,1.9966,3.0,3.0,192.95,0.20368,1.0,1,True
"2-(4-chlorophenyl)-1,3-thiazolidine-4-carboxylic acid",O=C(O)C1NC(SC1)C2=CC=C(Cl)C=C2,243.713,-0.838,3.0,2.0,166.99,0.3299,2.0,1,True
Aaba,O=C(O)C(N)CC,103.12,-2.5367,3.0,2.0,84.64,0.48925,2.0,1,True
[(6-methylpyridin-2-yl)amino]formonitrile,N#CNC=1N=C(C=CC1)C,133.154,0.7184,3.0,1.0,117.45,0.30643,1.0,1,True
2-(methylamino)butanoic acid,O=C(O)C(NC)CC,117.147,-1.8495,3.0,2.0,99.84,0.3766,3.0,1,True
Histamine,N1=CNC=C1CCN,111.147,-0.6912,3.0,2.0,97.63,0.41207,2.0,1,True
"1-(hydroxymethyl)-1,7-dimethyl-4-methylidene-decahydro-1H-cyclopropa[e]azulene-2,7-diol",OCC1(C)C2C(O)CC(=C)C3CCC(O)(C)C3C21,252.353,1.3958,3.0,3.0,177.68,0.22118,1.0,1,True
2-amino-2-methylbutanoic acid,O=C(O)C(N)(C)CC,117.147,-2.1561,3.0,2.0,94.81,0.43677,2.0,1,True
1-(2-sulfanylphenyl)ethane-1-thiol,SC=1C=CC=CC1C(S)C,170.299,2.7099,0.0,0.0,129.74,0.34854,1.0,1,True
12-Hydroxyculmorin,OCC12CC(O)C3C(C1O)C(C)(C)CCCC32C,254.368,1.5177,3.0,3.0,178.86,0.21972,1.0,1,True
2-Ethylhydracrylic Acid,O=C(O)C(CO)CC,118.131,-0.0987,3.0,2.0,96.23,0.40777,3.0,1,True
"2-amino-3,3-dimethylbutanamide",O=C(N)C(N)C(C)(C)C,130.19,-0.4236,3.0,2.0,107.98,0.40359,2.0,1,True
P-Hydroxymandelonitrile,N#CC(O)C1=CC=C(O)C=C1,149.149,0.2489,3.0,2.0,120.17,0.33086,1.0,1,True
"3,5-dimethyl-7H-furo[3,2-g]chromene-7-thione",S=C1OC2=CC=3OC=C(C3C=C2C(=C1)C)C,230.286,2.5905,2.0,0.0,175.99,0.2961,0.0,1,True
(furan-2-yl)methanethiol,SCC=1OC=CC1,114.168,1.0859,1.0,0.0,92.57,0.39667,1.0,1,True
"3,4a,5-trimethyl-1H,2H,4H,4aH,5H,6H,7H,8H,8aH,9H,9aH-cyclohexa[f]indol-2-one",O=C1NC2C(=C1C)CC3(C)C(C)CCCC3C2,233.354,2.687,2.0,1.0,178.62,0.13716,0.0,1,True
Quinol,OC1=CC=C(O)C=C1,110.112,0.9682,2.0,2.0,85.96,0.30479,0.0,1,True
Verrucarin E,O=C(C1=CNC(=C1)CO)C,139.153,-0.29,3.0,2.0,112.95,0.35529,2.0,1,True
"2-ethylbenzene-1,4-diol",OC1=CC=C(O)C(=C1)CC,138.165,1.7277,2.0,2.0,111.98,0.23397,1.0,1,True
"4-ethyl-1,3-oxazolidine-2-thione",S=C1OCC(N1)CC,131.198,0.7336,2.0,1.0,106.45,0.46463,1.0,1,True
Diethanolamine,OCCNCCO,105.136,-1.4429,3.0,3.0,92.7,0.40626,4.0,1,True
"3,3,6,10-tetramethyl-12-oxatricyclo[7.2.1.0¹,⁵]dodec-10-ene-5,9-diol",OC12OC3(C=C1C)CC(C)(C)CC3(O)C(C)CC2,252.353,2.0029,3.0,2.0,178.63,0.20265,0.0,1,True
"3a-hydroxy-9a,11a-dimethyl-1H,3aH,3bH,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,7-dione",O=C1C=C2C=CC3C(CCC4(C(=O)C=CC34O)C)C2(C)CC1,298.381,2.2657,3.0,1.0,214.85,0.18236,0.0,1,True
"6-hydroxy-1,2,3,4-tetrahydroquinolin-2-one",O=C1NC2=CC=C(O)C=C2CC1,163.175,0.7652,3.0,2.0,122.84,0.30609,0.0,1,True
"2-(methylsulfanyl)-1,4-dihydropyrimidin-4-one",O=C1N=C(SC)NC=C1,142.182,-0.4839,3.0,1.0,108.43,0.49341,1.0,1,True
4-amino-3-fluorophenol,FC1=CC(O)=CC=C1N,127.118,0.7374,2.0,2.0,94.48,0.30028,0.0,1,True
2-(2-aminophenyl)acetic acid,O=C(O)CC=1C=CC=CC1N,151.164,0.4655,3.0,2.0,119.64,0.34612,2.0,1,True
Homofuraneol,O=C1C(O)=C(OC1CC)C,142.153,0.5185,3.0,1.0,107.8,0.33525,1.0,1,True
Mandelic Acid,O=C(O)C(O)C=1C=CC=CC1,152.149,0.0727,3.0,2.0,116.21,0.33766,2.0,1,True
(furan-3-yl)methanol,OCC1=COC=C1,98.1006,0.197,2.0,1.0,83.06,0.32759,1.0,1,True
"6-methylbenzene-1,2,4-triol",OC=1C=C(O)C(O)=C(C1)C,140.138,0.9664,3.0,3.0,104.57,0.37582,0.0,1,True
"4-(hydroxymethyl)-2,5-bis(methylsulfanyl)thiophene-3-carbaldehyde",O=CC1=C(SC(SC)=C1CO)SC,234.363,2.1438,2.0,1.0,168.35,0.48399,4.0,1,True
2-azabicyclo[2.1.0]pentane-3-carboxylic acid,O=C(O)C1NC2CC12,113.116,-2.9957,3.0,2.0,73.32,0.51282,1.0,1,True
2-amino-3-methylpent-3-enoic acid,O=C(O)C(N)C(=CC)C,129.158,-1.7281,3.0,2.0,107.85,0.38396,2.0,1,True
2-(6-aminocyclohex-1-en-1-yl)acetic acid,O=C(O)CC1=CCCCC1N,155.196,-1.5818,3.0,2.0,124.87,0.33162,2.0,1,True
"4-hydroxy-1,3-dihydro-2-benzofuran-1-one",O=C1OCC=2C(O)=CC=CC12,150.133,0.3681,3.0,1.0,107.62,0.33581,0.0,1,True
4-aminobut-2-enoic acid,O=C(O)C=CCN,101.105,-2.6938,3.0,2.0,86.38,0.47939,2.0,1,True
Hebelophyllene B,OC1C(=C)C2CC(C)(C)C2C(O)C(O)C(=CC1)C,252.353,2.4207,3.0,3.0,190.22,0.2066,0.0,1,True
4-hydroxybutan-2-one,O=C(C)CCO,88.1055,-0.0937,2.0,1.0,77.38,0.33781,2.0,1,True
"5-ethyl-4-hydroxy-2-methyl-2,3-dihydrofuran-3-one",O=C1C(O)=C(OC1C)CC,142.153,0.5185,3.0,1.0,107.8,0.33525,1.0,1,True
2-(3-hydroxybut-1-yn-1-yl)-4-(hydroxymethyl)phenol,OC1=CC=C(C=C1C#CC(O)C)CO,192.213,1.1705,3.0,3.0,160.63,0.24466,2.0,1,True
"dimethyl-1,3-thiazol-2-amine",N1=C(SC(=C1C)C)N,128.199,1.4316,2.0,1.0,101.0,0.46139,0.0,1,True
1-(methylamino)cyclopropane-1-carboxylic acid,O=C(O)C1(NC)CC1,115.131,-2.2418,3.0,2.0,85.75,0.43848,2.0,1,True
"5-ethenyl-1,3-oxazolidine-2-thione",S=C1OC(C=C)CN1,129.183,0.5481,2.0,1.0,104.97,0.47118,1.0,1,True
1-Pyrroline-5-Carboxylate,O=C(O)C1N=CCC1,113.116,-0.4921,3.0,1.0,88.88,0.4236,1.0,1,True
Galegine,N(=C(N)N)CC=C(C)C,127.19,0.4763,3.0,2.0,116.5,0.36094,2.0,1,True
2-Amino-5-Chloro-5-Hexenoic Acid,O=C(O)C(N)CCC(Cl)=C,163.603,-1.3518,3.0,2.0,124.31,0.33312,4.0,1,True
Chabrolol C,OC1(C)CCC2C1C=CCCC(O)(C)C3CC3C2(O)C,280.406,2.4965,3.0,3.0,205.36,0.19137,0.0,1,True
"6-hydroxy-1,1,6-trimethyl-4-(propan-2-ylidene)-octahydro-1H-cyclopenta[c]oxepin-3-one",O=C1OC(C)(C)C2CCC(O)(C)C2CC1=C(C)C,252.353,2.557,3.0,1.0,191.92,0.18831,0.0,1,True
Paraben,O=C(O)C1=CC=C(O)C=C1,138.122,0.799,3.0,2.0,103.71,0.37836,1.0,1,True
"4-(hydroxyimino)-2-methylcyclohexa-2,5-dien-1-one",O=C1C=CC(=NO)C=C1C,137.138,1.146,3.0,1.0,110.54,0.3406,0.0,1,True
"2-chlorobenzene-1,3,5-triol",ClC=1C(O)=CC(O)=CC1O,160.556,1.2285,3.0,3.0,107.73,0.3648,0.0,1,True
2-aminobenzaldehyde,O=CC=1C=CC=CC1N,121.139,0.9156,2.0,1.0,101.32,0.27941,1.0,1,True
"6-hydroxy-3-methyl-2,3-dihydro-1,3-benzothiazol-2-one",O=C1SC2=CC(O)=CC=C2N1C,181.215,0.6772,3.0,1.0,123.91,0.38076,0.0,1,True
Intropin,OC1=CC=C(C=C1O)CCN,153.18,0.4032,3.0,3.0,122.0,0.33992,2.0,1,True
pyrrolidine-1-carboxamide,O=C(N)N1CCCC1,114.147,0.0896,3.0,1.0,91.61,0.34778,0.0,1,True
Murrayaquinone A,O=C1C=C(C(=O)C=2C=3C=CC=CC3NC12)C,211.219,1.973,3.0,1.0,156.4,0.2562,0.0,1,True
1H-indole-3-carboxamide,N=C(O)C1=CNC=2C=CC=CC21,160.176,0.7851,3.0,3.0,124.09,0.34402,1.0,1,True
2-chlorobenzohydrazide,O=C(NN)C=1C=CC=CC1Cl,170.599,0.5888,3.0,2.0,126.41,0.31461,1.0,1,True
Illudol,OCC1=C2CC(O)C2(C)C3CC(C)(C)CC3C1O,252.353,1.5219,3.0,3.0,177.61,0.22127,1.0,1,True
"8-hydroxy-3,5-dimethyl-5H,6H,7H,9H-naphtho[2,3-b]furan-9-one",O=C1C=2OC=C(C2C=C3C1=C(O)CCC3C)C,230.262,2.3997,3.0,1.0,172.22,0.23371,0.0,1,True
N-methyl-3-(methylsulfanyl)prop-2-enamide,O=C(C=CSC)NC,131.198,-0.0333,2.0,1.0,111.22,0.37754,2.0,1,True
Mukonal,O=CC1=CC2=C(C=C1O)NC=3C=CC=CC32,211.219,2.6035,3.0,2.0,157.92,0.25412,1.0,1,True
"4-methylbenzene-1,3-diol",OC1=CC=C(C(O)=C1)C,124.139,1.3121,2.0,2.0,98.22,0.26675,0.0,1,True
"1,3-benzothiazol-2-amine",N1=C(SC=2C=CC=CC12)N,150.205,1.7847,2.0,1.0,111.08,0.41952,0.0,1,True
"3,5-dihydroxy-6,6-dimethylcyclohexa-2,4-dien-1-one",O=C1C=C(O)C=C(O)C1(C)C,154.164,0.394,3.0,2.0,114.8,0.34181,0.0,1,True
"16-methyl-6,14-diazatetracyclo[7.5.3.0¹,¹⁰.0²,⁷]heptadeca-2(7),3-dien-5-one",O=C1C=CC2=C(N1)CC3CC(C)CC42NCCCC34,258.364,1.6982,3.0,2.0,192.32,0.18698,0.0,1,True
"8,9-dihydroxy-4-methyl-1H,2H,3H-cyclopenta[b]naphthalen-1-one",O=C1C=2C(O)=C3C(O)=CC=CC3=C(C2CC1)C,228.246,2.7705,3.0,2.0,164.59,0.23841,0.0,1,True
6-hydroxy-9H-carbazole-3-carbaldehyde,O=CC=1C=CC=2NC3=CC=C(O)C=C3C2C1,211.219,2.6035,3.0,2.0,157.92,0.25412,1.0,1,True
"2-[2,3-bis(hydroxymethyl)cyclopent-1-en-1-yl]ethan-1-ol",OCC1=C(CCO)CCC1CO,172.223,0.2586,3.0,3.0,137.03,0.2868,4.0,1,True
3-Hydroxyisobutyrate,O=C(O)C(C)CO,104.105,-0.5531,3.0,2.0,82.47,0.47581,2.0,1,True
7Alpha-Hydroxyisopterocarpolone,O=C1C=C(C)C2CC(O)(CCC2(C)C1)C(O)(C)C,252.353,2.0284,3.0,2.0,189.47,0.2071,1.0,1,True
2-amino-4-methylhexanoic acid,O=C(O)C(N)CC(C)CC,145.201,-1.4096,3.0,2.0,123.16,0.33623,4.0,1,True
6-hydroxy-7-methylidenebicyclo[8.1.0]undec-2-ene-3-carboxylic acid,O=C(O)C1=CC2CC2CCC(=C)C(O)CC1,222.283,2.6996,3.0,2.0,170.71,0.22986,1.0,1,True
"2-hydroxy-3,5,5-trimethylcyclohex-2-ene-1,4-dione",O=C1C(O)=C(C(=O)C(C)(C)C1)C,168.191,0.901,3.0,1.0,125.72,0.31164,0.0,1,True
2-(4-aminothian-4-yl)acetic acid,O=C(O)CC1(N)CCSCC1,175.251,-2.2057,3.0,2.0,129.32,0.45546,2.0,1,True
"4-[(thiophen-2-yl)methylidene]-1,2,3,4-tetrahydroisoquinoline-1,3-dione",O=C1NC(=O)C(=CC=2SC=CC2)C=3C=CC=CC13,255.296,2.093,3.0,1.0,187.13,0.30941,1.0,1,True
3-aminooxolan-2-one,O=C1OCCC1N,101.105,-1.2701,3.0,1.0,76.29,0.50216,0.0,1,True
"3-hydroxy-1,4-dihydropyridin-4-one",O=C1C=CNC=C1O,111.1,-0.9987,3.0,2.0,86.77,0.43333,0.0,1,True
"2,3-dihydro-1H-indole-5,6-diol",OC=1C=C2NCCC2=CC1O,151.164,0.6437,3.0,3.0,111.44,0.33794,0.0,1,True
Hirsutenol E,OCC1(C)CC2CC3(C)C(C4OC4C3(O)C)C2C1,252.353,1.1865,3.0,2.0,175.4,0.25,1.0,1,True
"2-methylpropane-1,2-dithiol",SCC(S)(C)C,122.255,1.6349,0.0,0.0,93.91,0.48152,1.0,1,True
"1-(4-hydroxyphenyl)propane-1,2-diol",OC1=CC=C(C=C1)C(O)C(O)C,168.191,0.4359,3.0,3.0,129.57,0.30331,2.0,1,True
2-Methylbenzenesulfonimidic Acid,O=S(=O)(N)C=1C=CC=CC1C,171.219,0.7675,3.0,1.0,122.62,0.35761,1.0,1,True
"2-(undeca-1,3,5,7,9-pentayn-1-yl)oxirane",C(#CC#CC#CC1OC1)C#CC#CC,178.19,2.8917,1.0,0.0,205.17,0.086026,0.0,1,True
"5-hydroxy-3,4,5-trimethyl-2,5-dihydrofuran-2-one",O=C1OC(O)(C(=C1C)C)C,142.153,0.4986,3.0,1.0,104.21,0.3468,0.0,1,True
Glycerol,OCC(O)CO,92.0935,-1.4436,3.0,3.0,72.57,0.54155,2.0,1,True
2-methylpyridine-4-carboxylic acid,O=C(O)C=1C=CN=C(C1)C,137.138,0.5417,3.0,1.0,108.38,0.34241,1.0,1,True
Funatrol A,OCC1C2(OC2)CCC3C(C)(C)C(O)CCC13C,254.368,1.5697,3.0,2.0,191.42,0.22908,1.0,1,True
"2-hydroxy-3,3-dimethylbicyclo[2.2.1]heptane-1-carboxylic acid",O=C(O)C12CCC(C1)C(C)(C)C2O,184.234,0.7593,3.0,2.0,128.57,0.3052,1.0,1,True
6-bromo-1H-indol-5-ol,BrC1=CC=2NC=CC2C=C1O,212.046,2.0785,2.0,2.0,122.41,0.22131,0.0,1,True
Punctaporonin B,OCC1=CC=CC(O)(C)CCC2(O)C1CC2(C)C,252.353,2.4217,3.0,3.0,192.31,0.20436,1.0,1,True
3-(2-amino-1-hydroxypropyl)phenol,OC1=CC=CC(=C1)C(O)C(N)C,167.207,0.0381,3.0,3.0,131.74,0.31479,2.0,1,True
methyl 1-aminocyclopropane-1-carboxylate,O=C(OC)C1(N)CC1,115.131,-0.7743,3.0,1.0,86.46,0.4431,2.0,1,True
4-Hydroxy-5-Methyl-3-Furanone,O=C1C(O)=C(OC1)C,114.1,-0.2606,3.0,1.0,83.04,0.43521,0.0,1,True
"4-(hydroxymethyl)benzene-1,2-diol",OC1=CC=C(C=C1O)CO,140.138,0.3709,3.0,3.0,106.07,0.37051,1.0,1,True
3-hydroxy-4-methylbenzoic acid,O=C(O)C1=CC=C(C(O)=C1)C,152.149,1.1429,3.0,2.0,115.97,0.33836,1.0,1,True
N-methylcyclohexanecarboxamide,O=C(NC)C1CCCCC1,141.213,0.9987,2.0,1.0,122.77,0.19956,1.0,1,True
1-benzofuran-6-ol,OC=1C=CC=2C=COC2C1,134.134,1.7655,2.0,1.0,103.9,0.26189,0.0,1,True
"5,5-dimethyl-1,3-oxazolidine-2-thione",S=C1OC(C)(C)CN1,131.198,0.5772,2.0,1.0,102.86,0.48085,0.0,1,True
"6-(2-hydroxypropan-2-yl)-8a-methyl-4-methylidene-decahydronaphthalene-1,6-diol",OC1CCC(=C)C2CC(O)(CCC12C)C(O)(C)C,254.368,1.963,3.0,3.0,190.11,0.20672,1.0,1,True
2-aminocyclopent-1-ene-1-carbonitrile,N#CC1=C(N)CCC1,108.144,0.2228,2.0,1.0,94.43,0.30531,0.0,1,True
"2-aminohexa-4,5-dienoic acid",O=C(O)C(N)CC=C=C,127.142,-2.2678,3.0,2.0,109.44,0.37838,3.0,1,True
4-aminobenzaldehyde,O=CC1=CC=C(N)C=C1,121.139,0.9156,2.0,1.0,101.32,0.27941,1.0,1,True
Dithranol,O=C1C=2C(O)=CC=CC2CC=3C=CC=C(O)C13,226.23,2.844,3.0,2.0,163.73,0.23966,0.0,1,True
6-chloropyridine-3-carboxamide,O=C(N)C1=CN=C(Cl)C=C1,156.572,0.4494,3.0,1.0,113.71,0.34544,1.0,1,True
5-methyl-1H-pyrrole-2-carbaldehyde,O=CC1=CC=C(N1)C,109.128,0.7673,2.0,1.0,94.63,0.28564,1.0,1,True
2-Furoic Acid,O=C(O)C=1OC=CC1,112.084,0.3334,3.0,1.0,87.05,0.46238,1.0,1,True
2-amino-3-methylidenehexanoic acid,O=C(O)C(N)C(=C)CCC,143.185,-1.207,3.0,2.0,121.15,0.34181,4.0,1,True
O-Acetylaniline,O=C(C=1C=CC=CC1N)C,135.165,0.8535,2.0,1.0,111.79,0.25324,1.0,1,True
Penitricin D,O=C1C(=C)C1O,84.0738,-0.2914,2.0,1.0,59.35,0.44044,0.0,1,True
Cleroindicin E,OC1CCC2(O)CCOC2C1,158.196,-0.1447,3.0,2.0,113.41,0.3192,0.0,1,True
1-methyl-3-(prop-1-en-1-yl)trisulfane,S(SC=CC)SC,152.306,1.4602,0.0,0.0,116.99,0.4485,3.0,1,True
Jineol,OC1=CN=C2C(O)=CC=CC2=C1,161.16,1.2842,3.0,2.0,119.32,0.31152,0.0,1,True
"1,4a-dimethyl-7-(propan-2-yl)-decahydronaphthalene-1,6,7-triol",OC1CC2(C)CCCC(O)(C)C2CC1(O)C(C)C,256.384,2.0253,3.0,3.0,192.12,0.20456,1.0,1,True
"naphthalene-1,2,4-triol",OC=1C=C(O)C=2C=CC=CC2C1O,176.171,1.8169,3.0,3.0,126.91,0.30967,0.0,1,True
L-Baikiain,O=C(O)C1NC=CCC1,127.142,-2.538,3.0,2.0,102.08,0.36834,1.0,1,True
"2',8'-dimethyl-4'-methylidene-10'-oxaspiro[cyclopropane-1,3'-tricyclo[6.2.1.0¹,⁶]undecan]-6'-ene-2',5'-diol",OC1C(=C)C2(CC2)C(O)(C)C34OCC(C=C13)(C)C4,248.321,1.1764,3.0,2.0,163.36,0.2216,0.0,1,True
Vernoniether S,OC1COC2=CC=C(C=C2)C(C3=CC=C(OC1)C=C3)(C)C,284.354,2.6849,3.0,1.0,220.82,0.1499,0.0,1,True
"5-methylbenzene-1,2,3-triol",OC=1C=C(C=C(O)C1O)C,140.138,0.9664,3.0,3.0,104.57,0.37582,0.0,1,True
"2,2,3b,4-tetramethyl-dodecahydrocyclopenta[a]indene-5,7a,8a-triol",OC1CCC2(O)CC3(O)CC(C)(C)CC3C2(C)C1C,268.395,1.9295,3.0,3.0,189.03,0.2079,0.0,1,True
2-Hydroxy-3-Methylbutyrate,O=C(O)C(O)C(C)C,118.131,-0.1938,3.0,2.0,93.47,0.41981,2.0,1,True
Epoformin,O=C1C(=CC(O)C2OC12)C,140.138,-0.4935,3.0,1.0,102.72,0.4263,0.0,1,True
Aquilegiolide,O=C1OC2C(C=CC(O)C2)=C1,152.149,-0.2674,3.0,1.0,110.57,0.32685,0.0,1,True
"7-hydroxy-5,11,11-trimethyl-16-oxatetracyclo[6.6.2.0¹,¹⁰.0²,⁷]hexadeca-2,5-dien-4-one",O=C1C=C2C(O)(C=C1C)C3OCC24CCCC(C)(C)C4C3,288.386,2.2391,3.0,1.0,204.83,0.17644,0.0,1,True
"3-(aminomethyl)-2,3-dihydro-1H-indol-5-ol",OC1=CC=C2NCC(C2=C1)CN,164.207,0.3439,3.0,3.0,126.11,0.31584,1.0,1,True
"1,4a-dimethyl-7-(propan-2-yl)-1,2,3,4,4a,5,8,8a-octahydronaphthalene-1,2,4-triol",OC1CC(O)C2(C)CC=C(CC2C1(O)C)C(C)C,254.368,1.8921,3.0,3.0,191.4,0.20533,1.0,1,True
"3,4'-Dihydroxypropiophenone",O=C(C1=CC=C(O)C=C1)CCO,166.175,0.7128,3.0,2.0,131.23,0.29902,3.0,1,True
4-bromo-1H-pyrrole-2-carboxylic acid,O=C(O)C1=CC(Br)=CN1,189.996,0.6464,3.0,2.0,105.56,0.38016,1.0,1,True
"9-hydroxy-6,6,9a-trimethyl-dodecahydronaphtho[1,2-c]furan-3-one",O=C1OCC2C1CCC3C(C)(C)CCC(O)C23C,252.353,1.9188,3.0,1.0,183.5,0.19695,0.0,1,True
Streptazone A,O=C1C=C2NCCC3OC23C1=CC,177.202,0.2655,3.0,1.0,131.97,0.31939,0.0,1,True
furan-2-carboxamide,O=C(N)C=1OC=CC1,111.1,-0.0644,3.0,1.0,89.22,0.47545,1.0,1,True
